,label,speed
3249,0,"[34, 36, 36, 36, 36, 40, 37, 31, 40, 36, 40, 37]"
3250,0,"[37, 39, 38, 37, 38, 37, 38, 42, 42, 43, 47, 44]"
3251,0,"[32, 32, 32, 32, 31, 32, 30, 31, 31, 34, 34, 32]"
3252,0,"[32, 32, 33, 33, 33, 34, 33, 33, 31, 32, 30, 30]"
3253,0,"[35, 34, 32, 32, 36, 34, 33, 38, 34, 34, 37, 40]"
3254,0,"[27, 30, 31, 31, 31, 33, 33, 35, 35, 34, 35, 34]"
3255,0,"[43, 40, 45, 39, 41, 38, 40, 40, 40, 36, 39, 36]"
3256,0,"[49, 50, 49, 49, 50, 49, 50, 49, 50, 49, 49, 47]"
3257,0,"[41, 38, 40, 40, 39, 39, 42, 42, 42, 39, 39, 40]"
3258,0,"[42, 43, 41, 41, 42, 44, 40, 46, 41, 41, 43, 44]"
3259,0,"[27, 28, 30, 31, 30, 31, 30, 28, 31, 31, 31, 29]"
3260,0,"[40, 44, 44, 42, 38, 41, 38, 39, 41, 36, 40, 38]"
3261,0,"[52, 52, 48, 48, 52, 51, 49, 47, 49, 51, 50, 50]"
3262,0,"[47, 49, 49, 48, 47, 49, 51, 50, 51, 52, 52, 49]"
3263,0,"[53, 54, 56, 53, 56, 54, 51, 57, 58, 54, 53, 52]"
3264,0,"[42, 44, 43, 44, 40, 43, 44, 43, 42, 43, 43, 43]"
3265,0,"[41, 38, 38, 38, 37, 37, 38, 40, 38, 39, 38, 40]"
3266,0,"[42, 40, 38, 40, 41, 39, 40, 41, 42, 40, 39, 40]"
3267,0,"[40, 39, 40, 40, 39, 39, 41, 40, 42, 40, 40, 43]"
3268,0,"[33, 31, 28, 30, 31, 30, 28, 29, 29, 26, 30, 28]"
3269,0,"[50, 51, 53, 52, 53, 51, 50, 51, 52, 54, 53, 51]"
3270,0,"[29, 28, 28, 27, 27, 27, 29, 30, 31, 33, 33, 34]"
3271,0,"[34, 31, 32, 35, 36, 33, 35, 35, 28, 26, 32, 33]"
3272,0,"[47, 44, 39, 42, 43, 41, 38, 41, 40, 40, 37, 40]"
3273,0,"[41, 42, 41, 43, 44, 43, 43, 42, 43, 43, 43, 43]"
3274,0,"[62, 61, 65, 62, 61, 61, 61, 64, 66, 66, 65, 67]"
3275,0,"[26, 28, 31, 36, 32, 32, 39, 38, 36, 34, 31, 31]"
3276,0,"[23, 24, 24, 27, 33, 37, 28, 28, 39, 41, 40, 40]"
3277,0,"[39, 40, 40, 40, 40, 37, 40, 38, 39, 41, 41, 38]"
3278,0,"[40, 42, 40, 41, 38, 41, 41, 40, 42, 45, 42, 44]"
3279,0,"[57, 55, 55, 57, 56, 55, 57, 56, 55, 55, 55, 58]"
3280,0,"[18, 20, 25, 26, 28, 29, 28, 25, 26, 27, 28, 29]"
3281,0,"[35, 38, 36, 36, 24, 14, 14, 17, 21, 32, 36, 35]"
3282,0,"[42, 42, 41, 43, 44, 44, 43, 43, 43, 43, 44, 46]"
3283,0,"[50, 50, 51, 50, 49, 49, 44, 48, 47, 48, 49, 49]"
3284,0,"[45, 47, 44, 46, 46, 48, 49, 50, 49, 51, 51, 51]"
3285,0,"[46, 42, 47, 41, 40, 45, 42, 47, 43, 45, 41, 41]"
3286,0,"[52, 53, 52, 50, 50, 51, 48, 49, 48, 47, 46, 39]"
3287,0,"[50, 53, 49, 48, 49, 50, 49, 48, 45, 46, 49, 47]"
3288,0,"[54, 51, 51, 54, 47, 51, 53, 54, 55, 55, 57, 57]"
3289,0,"[43, 42, 43, 42, 41, 40, 37, 31, 23, 18, 13, 13]"
3290,0,"[46, 45, 44, 39, 38, 36, 38, 38, 37, 36, 41, 44]"
3291,0,"[48, 46, 47, 46, 47, 49, 48, 48, 46, 49, 50, 22]"
3292,0,"[35, 35, 36, 37, 39, 38, 35, 32, 37, 38, 38, 34]"
3293,0,"[37, 31, 40, 34, 36, 33, 37, 38, 37, 38, 37, 37]"
3294,0,"[23, 22, 20, 25, 33, 38, 44, 45, 45, 45, 45, 45]"
3295,0,"[22, 20, 18, 16, 21, 22, 21, 20, 19, 17, 13, 15]"
3296,0,"[31, 36, 35, 37, 39, 35, 36, 35, 34, 35, 35, 35]"
3297,0,"[52, 51, 52, 52, 50, 49, 50, 50, 49, 50, 49, 48]"
3298,0,"[45, 46, 48, 47, 48, 49, 49, 48, 48, 49, 49, 48]"
3299,0,"[23, 22, 34, 35, 38, 37, 37, 37, 38, 34, 35, 38]"
3300,0,"[45, 43, 45, 45, 46, 47, 45, 48, 48, 48, 48, 47]"
3301,0,"[35, 33, 33, 32, 32, 32, 33, 35, 34, 32, 25, 31]"
3302,0,"[38, 39, 42, 43, 42, 41, 38, 39, 40, 40, 38, 37]"
3303,0,"[45, 46, 48, 47, 47, 47, 46, 46, 45, 47, 44, 45]"
3304,0,"[31, 28, 31, 29, 17, 15, 27, 31, 32, 32, 34, 35]"
3305,0,"[19, 19, 14, 11, 12, 17, 28, 36, 40, 38, 42, 43]"
3306,0,"[40, 42, 44, 42, 43, 43, 40, 39, 41, 41, 44, 41]"
3307,0,"[34, 34, 34, 35, 36, 35, 36, 34, 36, 37, 38, 44]"
3308,0,"[47, 46, 49, 50, 46, 45, 46, 50, 49, 48, 49, 45]"
3309,0,"[18, 17, 22, 20, 19, 17, 16, 17, 21, 22, 27, 24]"
3310,0,"[18, 23, 29, 34, 31, 33, 16, 32, 38, 32, 32, 27]"
3311,0,"[30, 33, 32, 28, 29, 28, 29, 29, 25, 23, 24, 25]"
3312,0,"[38, 43, 42, 38, 39, 35, 36, 41, 40, 40, 40, 39]"
3313,0,"[34, 34, 38, 41, 38, 38, 47, 51, 47, 43, 43, 48]"
3314,0,"[20, 21, 21, 17, 21, 22, 22, 20, 21, 25, 22, 21]"
3315,0,"[43, 42, 44, 42, 43, 43, 43, 43, 43, 42, 42, 42]"
3316,0,"[55, 56, 46, 52, 52, 52, 51, 53, 54, 51, 48, 48]"
3317,0,"[35, 34, 31, 31, 28, 26, 27, 26, 28, 28, 21, 22]"
3318,0,"[27, 29, 28, 26, 24, 24, 22, 26, 27, 25, 28, 29]"
3319,0,"[38, 35, 36, 37, 38, 38, 38, 38, 37, 41, 37, 38]"
3320,0,"[50, 50, 50, 50, 50, 48, 49, 50, 50, 50, 49, 50]"
3321,0,"[58, 59, 63, 61, 60, 60, 61, 60, 57, 52, 49, 39]"
3322,0,"[46, 45, 44, 45, 44, 46, 44, 46, 46, 44, 45, 45]"
3323,0,"[40, 42, 42, 41, 43, 41, 43, 41, 42, 44, 43, 44]"
3324,0,"[38, 37, 43, 41, 41, 41, 42, 42, 40, 41, 42, 43]"
3325,0,"[47, 47, 48, 47, 49, 47, 51, 49, 49, 47, 46, 47]"
3326,0,"[36, 39, 39, 36, 36, 37, 34, 38, 36, 38, 34, 35]"
3327,0,"[22, 23, 23, 21, 21, 19, 19, 17, 18, 18, 17, 15]"
3328,0,"[24, 24, 25, 25, 27, 24, 27, 28, 26, 28, 30, 29]"
3329,0,"[40, 36, 40, 42, 43, 42, 41, 42, 38, 38, 41, 42]"
3330,0,"[34, 30, 31, 30, 28, 29, 28, 28, 27, 29, 32, 31]"
3331,0,"[45, 45, 46, 47, 48, 46, 43, 47, 48, 47, 42, 45]"
3332,0,"[47, 48, 46, 47, 49, 50, 52, 51, 52, 52, 52, 52]"
3333,0,"[34, 34, 34, 33, 35, 37, 39, 43, 47, 49, 50, 50]"
3334,0,"[44, 44, 44, 43, 43, 43, 44, 45, 44, 45, 46, 43]"
3335,0,"[39, 36, 36, 38, 38, 40, 41, 42, 38, 38, 37, 37]"
3336,0,"[54, 55, 55, 57, 55, 56, 56, 53, 50, 48, 47, 47]"
3337,0,"[54, 54, 55, 55, 53, 51, 51, 50, 51, 51, 49, 49]"
3338,0,"[54, 55, 52, 55, 51, 52, 55, 56, 56, 53, 50, 55]"
3339,0,"[41, 43, 43, 48, 45, 47, 44, 46, 47, 41, 42, 42]"
3340,0,"[46, 49, 49, 49, 48, 45, 49, 48, 44, 39, 25, 19]"
3341,0,"[51, 49, 49, 52, 48, 54, 54, 51, 48, 48, 51, 48]"
3342,0,"[34, 31, 31, 30, 33, 32, 32, 35, 35, 38, 40, 41]"
3343,0,"[37, 37, 38, 36, 39, 39, 38, 37, 38, 38, 40, 39]"
3344,0,"[47, 48, 46, 47, 48, 47, 50, 49, 51, 46, 48, 46]"
3345,0,"[33, 34, 33, 29, 35, 38, 37, 32, 35, 36, 29, 30]"
3346,0,"[42, 45, 41, 37, 33, 32, 36, 37, 37, 30, 32, 40]"
3347,0,"[40, 42, 41, 39, 39, 39, 42, 40, 38, 35, 33, 35]"
3348,0,"[33, 32, 33, 27, 28, 29, 29, 31, 27, 30, 31, 24]"
3349,0,"[38, 39, 37, 37, 37, 38, 38, 39, 39, 39, 38, 40]"
3350,0,"[31, 16, 14, 16, 15, 17, 14, 17, 15, 20, 24, 31]"
3351,0,"[40, 38, 39, 41, 39, 41, 40, 42, 41, 44, 43, 40]"
3352,0,"[43, 43, 44, 44, 44, 44, 44, 43, 44, 42, 42, 43]"
3353,0,"[38, 38, 37, 39, 39, 38, 40, 39, 40, 42, 41, 40]"
3354,0,"[58, 57, 56, 55, 54, 55, 54, 54, 53, 51, 51, 52]"
3355,0,"[37, 36, 39, 41, 41, 40, 43, 43, 40, 43, 44, 42]"
3356,0,"[55, 57, 56, 52, 55, 53, 53, 55, 54, 55, 56, 56]"
3357,0,"[39, 40, 41, 41, 43, 42, 42, 41, 41, 42, 43, 43]"
3358,0,"[40, 38, 41, 41, 41, 36, 40, 44, 43, 41, 44, 44]"
3359,0,"[42, 45, 46, 48, 44, 45, 45, 48, 42, 48, 46, 44]"
3360,0,"[30, 30, 34, 36, 35, 36, 37, 37, 35, 37, 33, 37]"
3361,0,"[39, 41, 41, 40, 41, 40, 37, 33, 33, 34, 36, 37]"
3362,0,"[35, 36, 35, 33, 36, 35, 36, 32, 35, 35, 36, 36]"
3363,0,"[40, 39, 38, 35, 39, 39, 37, 36, 33, 30, 19, 18]"
3364,0,"[47, 40, 44, 44, 45, 46, 42, 37, 43, 46, 46, 44]"
3365,0,"[26, 17, 30, 31, 29, 25, 24, 23, 32, 31, 31, 32]"
3366,0,"[37, 40, 39, 38, 38, 39, 42, 39, 40, 37, 37, 37]"
3367,0,"[36, 36, 34, 38, 39, 34, 35, 35, 37, 38, 38, 34]"
3368,0,"[36, 35, 43, 39, 40, 36, 36, 35, 34, 31, 32, 30]"
3369,0,"[19, 31, 37, 38, 37, 41, 39, 38, 41, 40, 38, 39]"
3370,0,"[46, 38, 43, 52, 45, 46, 47, 47, 46, 45, 46, 47]"
3371,0,"[45, 49, 46, 44, 46, 48, 46, 45, 45, 40, 34, 32]"
3372,0,"[23, 30, 33, 28, 29, 23, 23, 28, 31, 29, 21, 31]"
3373,0,"[23, 29, 33, 38, 38, 44, 47, 49, 48, 49, 49, 49]"
3374,0,"[47, 49, 49, 46, 48, 48, 50, 46, 48, 49, 48, 49]"
3375,0,"[35, 35, 36, 38, 35, 37, 37, 37, 38, 37, 35, 37]"
3376,0,"[43, 38, 28, 20, 18, 20, 25, 35, 41, 43, 44, 45]"
3377,0,"[33, 27, 27, 32, 32, 29, 28, 28, 34, 30, 39, 35]"
3378,0,"[47, 47, 43, 36, 37, 30, 31, 38, 46, 58, 41, 24]"
3379,0,"[43, 44, 46, 44, 44, 41, 42, 39, 42, 44, 44, 41]"
3380,0,"[41, 43, 42, 42, 42, 44, 44, 44, 45, 46, 45, 46]"
3381,0,"[32, 27, 34, 34, 31, 33, 33, 31, 22, 29, 30, 28]"
3382,0,"[51, 54, 56, 51, 52, 54, 55, 56, 54, 53, 54, 52]"
3383,0,"[40, 36, 36, 36, 36, 36, 36, 35, 33, 33, 34, 35]"
3384,0,"[49, 47, 48, 48, 45, 43, 41, 41, 41, 40, 39, 39]"
3385,0,"[23, 24, 23, 28, 23, 25, 30, 32, 31, 29, 28, 28]"
3386,0,"[33, 34, 29, 30, 23, 25, 25, 28, 26, 33, 32, 32]"
3387,0,"[34, 29, 25, 23, 23, 25, 26, 27, 29, 27, 29, 30]"
3388,0,"[55, 57, 57, 56, 56, 57, 53, 54, 55, 53, 51, 51]"
3389,0,"[59, 58, 58, 57, 61, 60, 61, 60, 57, 57, 55, 59]"
3390,0,"[39, 40, 41, 38, 40, 42, 44, 42, 40, 42, 40, 39]"
3391,0,"[30, 32, 31, 35, 34, 26, 23, 30, 27, 28, 28, 23]"
3392,0,"[23, 21, 21, 22, 31, 27, 18, 18, 16, 26, 29, 25]"
3393,0,"[14, 18, 23, 30, 35, 37, 35, 30, 29, 29, 30, 31]"
3394,0,"[39, 42, 39, 38, 40, 43, 42, 40, 43, 42, 42, 42]"
3395,0,"[42, 41, 40, 41, 41, 39, 40, 35, 39, 40, 40, 41]"
3396,0,"[40, 40, 40, 39, 37, 35, 40, 39, 39, 39, 40, 40]"
3397,0,"[37, 38, 37, 36, 40, 38, 40, 41, 38, 40, 41, 40]"
3398,0,"[48, 47, 46, 48, 53, 50, 51, 48, 46, 45, 45, 46]"
3399,0,"[37, 36, 34, 40, 33, 38, 38, 37, 38, 38, 36, 39]"
3400,0,"[28, 27, 25, 24, 28, 31, 35, 41, 35, 32, 40, 32]"
3401,0,"[41, 42, 40, 40, 40, 40, 40, 42, 42, 42, 41, 41]"
3402,0,"[40, 41, 37, 40, 37, 37, 37, 36, 35, 38, 36, 35]"
3403,0,"[42, 42, 43, 40, 43, 43, 39, 41, 43, 41, 43, 42]"
3404,0,"[52, 50, 54, 54, 53, 51, 56, 56, 58, 59, 57, 65]"
3405,0,"[33, 31, 33, 34, 32, 32, 32, 27, 29, 29, 29, 31]"
3406,0,"[40, 41, 43, 45, 41, 40, 44, 44, 44, 42, 45, 44]"
3407,0,"[18, 17, 24, 22, 33, 33, 30, 29, 31, 33, 35, 30]"
3408,0,"[28, 25, 26, 25, 26, 25, 26, 26, 26, 27, 27, 28]"
3409,0,"[46, 47, 48, 48, 48, 46, 47, 47, 45, 43, 44, 42]"
3410,0,"[19, 23, 28, 28, 24, 23, 24, 24, 23, 23, 25, 27]"
3411,0,"[66, 69, 67, 67, 68, 66, 68, 67, 67, 66, 67, 69]"
3412,0,"[43, 44, 46, 46, 42, 43, 43, 44, 39, 41, 43, 41]"
3413,0,"[31, 39, 40, 36, 36, 38, 37, 37, 40, 36, 43, 43]"
3414,0,"[31, 32, 34, 32, 32, 34, 34, 35, 35, 35, 35, 38]"
3415,0,"[49, 47, 48, 51, 50, 46, 50, 52, 53, 54, 54, 54]"
3416,0,"[52, 51, 48, 50, 47, 50, 54, 50, 49, 44, 45, 51]"
3417,0,"[35, 33, 32, 31, 32, 33, 37, 34, 34, 36, 27, 28]"
3418,0,"[40, 40, 43, 31, 28, 23, 29, 34, 28, 22, 29, 29]"
3419,0,"[26, 21, 21, 25, 27, 27, 28, 27, 28, 26, 25, 23]"
3420,0,"[38, 49, 43, 42, 40, 38, 44, 41, 44, 41, 46, 45]"
3421,0,"[52, 50, 50, 49, 47, 36, 14, 12, 12, 12, 12, 14]"
3422,0,"[39, 39, 37, 38, 37, 40, 41, 42, 40, 40, 41, 41]"
3423,0,"[29, 27, 23, 21, 17, 20, 18, 17, 14, 14, 16, 18]"
3424,0,"[24, 28, 27, 27, 24, 24, 29, 29, 31, 29, 30, 30]"
3425,0,"[35, 38, 35, 39, 37, 38, 39, 35, 36, 38, 36, 38]"
3426,0,"[22, 27, 24, 29, 23, 27, 22, 23, 25, 21, 19, 27]"
3427,0,"[33, 33, 34, 38, 40, 41, 38, 37, 36, 35, 35, 32]"
3428,0,"[41, 41, 44, 40, 41, 48, 44, 42, 33, 47, 50, 37]"
3429,0,"[34, 35, 39, 42, 41, 36, 38, 40, 40, 40, 40, 42]"
3430,0,"[26, 26, 31, 30, 37, 36, 35, 37, 34, 32, 35, 31]"
3431,0,"[53, 52, 55, 56, 55, 59, 55, 52, 52, 53, 53, 52]"
3432,0,"[33, 30, 28, 30, 30, 31, 32, 33, 29, 32, 30, 31]"
3433,0,"[36, 24, 20, 21, 24, 22, 19, 18, 20, 19, 18, 18]"
3434,0,"[43, 42, 50, 50, 46, 41, 36, 47, 42, 39, 41, 38]"
3435,0,"[44, 47, 42, 42, 44, 41, 44, 38, 37, 40, 45, 43]"
3436,0,"[31, 37, 35, 34, 33, 34, 36, 39, 38, 41, 42, 38]"
3437,0,"[34, 35, 33, 32, 33, 34, 35, 34, 33, 33, 33, 34]"
3438,0,"[30, 37, 42, 43, 39, 40, 41, 44, 42, 44, 40, 37]"
3439,0,"[25, 22, 25, 32, 35, 36, 36, 35, 28, 39, 38, 36]"
3440,0,"[28, 28, 25, 26, 29, 29, 29, 31, 30, 27, 34, 28]"
3441,0,"[31, 32, 28, 32, 29, 32, 28, 26, 23, 27, 27, 27]"
3442,0,"[42, 40, 40, 39, 37, 39, 40, 40, 40, 42, 41, 42]"
3443,0,"[43, 44, 44, 42, 41, 43, 42, 42, 43, 40, 40, 43]"
3444,0,"[47, 47, 48, 48, 50, 49, 48, 49, 50, 48, 49, 50]"
3445,0,"[34, 37, 35, 34, 33, 33, 30, 28, 33, 29, 33, 27]"
3446,0,"[40, 38, 41, 39, 41, 39, 36, 36, 36, 38, 36, 37]"
3447,0,"[40, 38, 39, 40, 39, 39, 37, 39, 39, 38, 38, 40]"
3448,0,"[59, 58, 60, 60, 57, 55, 52, 51, 49, 46, 44, 41]"
3449,0,"[39, 38, 40, 39, 38, 39, 39, 40, 41, 41, 41, 41]"
3450,0,"[31, 31, 29, 31, 28, 30, 31, 33, 27, 33, 30, 32]"
3451,0,"[44, 43, 44, 45, 45, 43, 43, 40, 40, 38, 36, 33]"
3452,0,"[42, 39, 46, 42, 41, 41, 42, 41, 39, 39, 39, 35]"
3453,0,"[40, 33, 36, 44, 36, 31, 33, 36, 39, 37, 41, 39]"
3454,0,"[45, 44, 44, 43, 44, 42, 42, 44, 46, 44, 44, 42]"
3455,0,"[37, 15, 24, 32, 32, 30, 29, 31, 32, 18, 19, 10]"
3456,0,"[41, 40, 41, 40, 41, 43, 41, 43, 42, 37, 42, 43]"
3457,0,"[45, 46, 45, 45, 46, 46, 46, 49, 44, 47, 46, 45]"
3458,0,"[31, 32, 33, 33, 32, 32, 32, 31, 29, 28, 30, 28]"
3459,0,"[40, 41, 42, 40, 42, 43, 44, 37, 41, 44, 42, 40]"
3460,0,"[38, 37, 39, 42, 39, 40, 35, 37, 37, 32, 40, 47]"
3461,0,"[45, 46, 46, 45, 46, 45, 42, 46, 47, 46, 47, 49]"
3462,0,"[49, 48, 48, 55, 53, 50, 52, 53, 53, 55, 48, 52]"
3463,0,"[34, 34, 34, 33, 34, 36, 34, 32, 32, 28, 29, 32]"
3464,0,"[25, 28, 28, 29, 29, 30, 29, 29, 29, 30, 30, 32]"
3465,0,"[29, 34, 35, 37, 38, 38, 37, 38, 40, 40, 41, 42]"
3466,0,"[18, 20, 23, 24, 23, 23, 23, 24, 22, 24, 21, 19]"
3467,0,"[19, 20, 23, 25, 22, 20, 23, 28, 31, 37, 35, 29]"
3468,0,"[32, 35, 35, 41, 40, 37, 42, 44, 41, 41, 41, 45]"
3469,0,"[37, 36, 37, 37, 37, 38, 37, 38, 38, 38, 38, 40]"
3470,0,"[33, 35, 34, 29, 24, 23, 27, 32, 30, 29, 29, 31]"
3471,0,"[59, 61, 62, 55, 57, 62, 59, 57, 56, 57, 57, 60]"
3472,0,"[43, 43, 45, 46, 45, 43, 40, 32, 41, 44, 41, 37]"
3473,0,"[35, 34, 36, 35, 28, 26, 30, 31, 31, 28, 28, 29]"
3474,0,"[38, 40, 37, 36, 37, 37, 39, 37, 37, 35, 33, 31]"
3475,0,"[33, 31, 32, 31, 31, 31, 31, 29, 25, 24, 29, 30]"
3476,0,"[18, 18, 15, 18, 18, 19, 25, 25, 21, 21, 23, 14]"
3477,0,"[49, 42, 51, 49, 48, 51, 48, 48, 50, 48, 49, 46]"
3478,0,"[42, 41, 42, 43, 41, 38, 38, 36, 37, 37, 38, 40]"
3479,0,"[57, 55, 56, 55, 56, 56, 56, 56, 58, 57, 56, 57]"
3480,0,"[40, 44, 40, 47, 40, 40, 43, 40, 39, 40, 44, 41]"
3481,0,"[42, 41, 41, 41, 40, 39, 41, 40, 39, 39, 39, 36]"
3482,0,"[44, 43, 44, 45, 44, 45, 42, 45, 49, 45, 44, 44]"
3483,0,"[44, 42, 43, 46, 44, 42, 38, 41, 46, 40, 44, 46]"
3484,0,"[67, 64, 62, 60, 54, 52, 44, 35, 28, 19, 17, 16]"
3485,0,"[52, 54, 54, 53, 54, 55, 53, 54, 54, 55, 55, 52]"
3486,0,"[38, 34, 32, 33, 33, 32, 31, 25, 21, 27, 33, 32]"
3487,0,"[45, 38, 40, 40, 40, 39, 46, 37, 39, 36, 34, 37]"
3488,0,"[49, 50, 47, 48, 48, 46, 47, 50, 49, 49, 51, 48]"
3489,0,"[33, 34, 34, 38, 34, 38, 35, 40, 37, 35, 36, 38]"
3490,0,"[40, 41, 41, 42, 43, 41, 39, 42, 42, 40, 41, 39]"
3491,0,"[49, 49, 47, 49, 48, 49, 51, 51, 52, 52, 52, 52]"
3492,0,"[27, 36, 41, 43, 46, 44, 44, 46, 49, 48, 43, 49]"
3493,0,"[49, 48, 49, 49, 47, 45, 45, 49, 45, 46, 47, 46]"
3494,0,"[55, 56, 56, 57, 56, 55, 56, 56, 56, 54, 55, 57]"
3495,0,"[43, 43, 44, 44, 45, 43, 42, 44, 49, 37, 42, 43]"
3496,0,"[44, 45, 46, 45, 42, 44, 44, 43, 44, 44, 46, 47]"
3497,0,"[27, 23, 29, 32, 34, 35, 35, 36, 33, 29, 31, 31]"
3498,0,"[48, 49, 49, 48, 48, 48, 48, 49, 50, 49, 47, 45]"
3499,0,"[42, 42, 43, 43, 42, 43, 43, 43, 43, 44, 43, 44]"
3500,0,"[35, 34, 34, 33, 35, 34, 34, 34, 35, 35, 34, 35]"
3501,0,"[37, 36, 37, 37, 36, 38, 37, 37, 38, 35, 36, 37]"
3502,0,"[35, 36, 34, 35, 35, 35, 34, 36, 35, 34, 36, 37]"
3503,0,"[40, 38, 39, 39, 40, 39, 39, 40, 36, 39, 39, 40]"
3504,0,"[48, 45, 51, 45, 45, 47, 50, 48, 46, 49, 49, 48]"
3505,0,"[42, 40, 39, 38, 38, 39, 40, 44, 44, 46, 44, 44]"
3506,0,"[31, 32, 36, 35, 36, 36, 31, 31, 32, 28, 27, 29]"
3507,0,"[47, 46, 48, 46, 48, 45, 45, 46, 47, 45, 42, 44]"
3508,0,"[34, 32, 35, 35, 21, 30, 37, 35, 26, 13, 15, 16]"
3509,0,"[53, 57, 55, 52, 54, 55, 55, 54, 53, 56, 54, 54]"
3510,0,"[48, 49, 48, 49, 46, 46, 47, 47, 47, 47, 47, 46]"
3511,0,"[25, 23, 19, 20, 22, 26, 31, 27, 26, 27, 24, 22]"
3512,0,"[39, 36, 35, 38, 38, 37, 39, 37, 37, 35, 41, 37]"
3513,0,"[42, 38, 44, 39, 43, 47, 41, 45, 47, 37, 43, 42]"
3514,0,"[36, 35, 32, 36, 38, 36, 34, 34, 37, 36, 36, 37]"
3515,0,"[32, 34, 32, 35, 38, 37, 35, 37, 41, 38, 33, 31]"
3516,0,"[27, 18, 20, 26, 30, 31, 45, 43, 46, 48, 47, 48]"
3517,0,"[39, 39, 38, 39, 36, 37, 34, 34, 32, 28, 33, 37]"
3518,0,"[42, 35, 41, 44, 43, 40, 42, 45, 45, 45, 45, 45]"
3519,0,"[39, 36, 37, 36, 39, 36, 39, 38, 38, 37, 36, 40]"
3520,0,"[46, 46, 49, 43, 48, 47, 47, 48, 43, 46, 45, 46]"
3521,0,"[52, 54, 15, 51, 52, 51, 49, 48, 49, 48, 48, 49]"
3522,0,"[41, 41, 37, 42, 47, 39, 41, 43, 44, 41, 38, 44]"
3523,0,"[36, 35, 35, 36, 42, 37, 37, 36, 36, 36, 35, 39]"
3524,0,"[15, 18, 19, 18, 15, 16, 16, 15, 21, 18, 15, 11]"
3525,0,"[24, 24, 23, 24, 23, 26, 32, 39, 40, 36, 35, 35]"
3526,0,"[19, 22, 22, 23, 24, 14, 18, 25, 26, 29, 24, 17]"
3527,0,"[36, 36, 38, 32, 28, 24, 27, 26, 27, 27, 28, 27]"
3528,0,"[52, 51, 51, 52, 51, 50, 53, 53, 53, 53, 53, 50]"
3529,0,"[59, 62, 58, 62, 60, 65, 65, 65, 62, 62, 65, 63]"
3530,0,"[48, 46, 48, 50, 46, 47, 47, 49, 47, 44, 46, 46]"
3531,0,"[36, 33, 34, 37, 38, 37, 36, 37, 41, 40, 41, 41]"
3532,0,"[51, 52, 52, 52, 52, 51, 53, 52, 52, 51, 50, 52]"
3533,0,"[48, 45, 46, 48, 48, 49, 49, 51, 48, 49, 49, 51]"
3534,0,"[48, 48, 48, 48, 47, 47, 47, 49, 48, 47, 46, 47]"
3535,0,"[36, 30, 33, 33, 31, 34, 31, 35, 33, 36, 38, 33]"
3536,0,"[26, 29, 28, 31, 27, 27, 23, 22, 21, 26, 25, 25]"
3537,0,"[44, 47, 44, 46, 43, 41, 42, 43, 45, 40, 41, 40]"
3538,0,"[43, 34, 27, 24, 20, 20, 16, 16, 21, 25, 14, 12]"
3539,0,"[56, 55, 52, 53, 56, 54, 54, 51, 50, 52, 56, 54]"
3540,0,"[42, 40, 40, 40, 40, 38, 41, 44, 41, 41, 42, 42]"
3541,0,"[37, 34, 42, 44, 40, 45, 48, 37, 36, 42, 49, 45]"
3542,0,"[42, 35, 36, 38, 36, 35, 36, 38, 37, 35, 38, 36]"
3543,0,"[56, 55, 55, 55, 54, 55, 54, 54, 55, 55, 57, 58]"
3544,0,"[24, 25, 25, 25, 23, 21, 17, 17, 16, 16, 13, 13]"
3545,0,"[50, 51, 54, 54, 52, 51, 53, 50, 52, 52, 50, 51]"
3546,0,"[35, 38, 37, 40, 35, 32, 32, 33, 34, 33, 27, 31]"
3547,0,"[57, 57, 55, 56, 55, 55, 59, 58, 58, 55, 58, 53]"
3548,0,"[36, 35, 38, 38, 42, 37, 37, 38, 38, 40, 37, 35]"
3549,0,"[38, 39, 38, 37, 40, 39, 41, 42, 40, 41, 41, 40]"
3550,0,"[38, 40, 41, 39, 39, 45, 38, 36, 40, 38, 37, 36]"
3551,0,"[41, 40, 40, 38, 39, 40, 33, 30, 26, 30, 32, 34]"
3552,0,"[55, 54, 57, 59, 57, 57, 58, 56, 58, 58, 59, 56]"
3553,0,"[28, 29, 29, 27, 24, 25, 26, 26, 22, 18, 19, 19]"
3554,0,"[36, 34, 34, 31, 31, 34, 28, 33, 30, 28, 32, 30]"
3555,0,"[55, 52, 52, 52, 54, 53, 53, 52, 55, 57, 55, 53]"
3556,0,"[55, 55, 56, 54, 54, 54, 53, 55, 54, 55, 53, 53]"
3557,0,"[40, 43, 41, 44, 46, 43, 45, 45, 46, 48, 48, 46]"
3558,0,"[44, 46, 47, 48, 48, 48, 49, 50, 50, 49, 48, 49]"
3559,0,"[41, 42, 46, 40, 43, 40, 41, 42, 42, 43, 44, 40]"
3560,0,"[43, 39, 39, 40, 40, 38, 36, 41, 39, 39, 39, 36]"
3561,0,"[36, 41, 38, 37, 43, 38, 37, 41, 43, 39, 42, 40]"
3562,0,"[42, 39, 48, 47, 47, 50, 43, 38, 48, 41, 46, 42]"
3563,0,"[27, 35, 34, 36, 33, 31, 21, 20, 20, 14, 15, 16]"
3564,0,"[37, 39, 45, 42, 38, 39, 41, 40, 36, 39, 39, 38]"
3565,0,"[42, 42, 39, 42, 41, 41, 41, 36, 39, 40, 37, 38]"
3566,0,"[42, 39, 42, 43, 41, 39, 37, 41, 40, 40, 42, 40]"
